0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1751,0.0247,Persiaran Gurney,-,0.7,TR,24.0,24.0,27.0,0.0,2020-08-03T00:54:47Z,Jalan Bukit Keramat,3159f64a-8b2d-4330-b8a5-6f1a2e0c9471,F05+01750,F05+01750_2020-08-03T00:54:47Z,
1752,0.25451,Jalan Sundang,-,0.7,TR,21.0,21.0,28.8,2.22222,2020-08-03T00:54:47Z,Jalan Bukit Keramat,3159f64a-8b2d-4330-b8a5-6f1a2e0c9471,F05+01750,F05+01750_2020-08-03T00:54:47Z,
1749,0.10499,Jalan Tun Razak,+,0.7,TR,34.0,34.0,38.8,0.61855,2020-08-03T00:54:47Z,Jalan Bukit Bintang,6480622a-c451-45d0-ac66-e3acf94be75d,F05-01746,F05-01746_2020-08-03T00:54:47Z,
1748,0.77836,Jalan Raja Chulan/Jalan Imbi,+,0.74,TR,27.71,27.71,38.1,2.58497,2020-08-03T00:54:47Z,Jalan Bukit Bintang,6480622a-c451-45d0-ac66-e3acf94be75d,F05-01746,F05-01746_2020-08-03T00:54:47Z,
1747,0.49677,Jalan Sultan Ismail,+,0.83,TR,20.42,20.42,28.5,2.37621,2020-08-03T00:54:47Z,Jalan Bukit Bintang,6480622a-c451-45d0-ac66-e3acf94be75d,F05-01746,F05-01746_2020-08-03T00:54:47Z,
1755,0.09268,Jalan Tempinis/Jalan Cenderai/Jalan Ara Kiri,+,0.7,TR,33.0,33.0,36.9,0.3252,2020-08-03T00:54:47Z,Lorong Bukit Pantai,eb907d0a-436d-4e6f-add0-f6d659cdfb57,F05-01753,F05-01753_2020-08-03T00:54:47Z,
1754,0.61153,Jalan Bukit Pantai,+,0.7,TR,29.0,29.0,32.7,0.28542,2020-08-03T00:54:47Z,Lorong Bukit Pantai,eb907d0a-436d-4e6f-add0-f6d659cdfb57,F05-01753,F05-01753_2020-08-03T00:54:47Z,
1754,0.0303,Jalan Bukit Pantai,-,0.7,TR,24.0,24.0,27.0,0.0,2020-08-03T00:54:47Z,Lorong Bukit Pantai,df38ef94-25c0-4eea-8ccd-83c0ef4946e5,F05+01753,F05+01753_2020-08-03T00:54:47Z,
1755,0.65499,Jalan Tempinis/Jalan Cenderai/Jalan Ara Kiri,-,0.7,TR,30.0,30.0,32.2,0.0,2020-08-03T00:54:47Z,Lorong Bukit Pantai,df38ef94-25c0-4eea-8ccd-83c0ef4946e5,F05+01753,F05+01753_2020-08-03T00:54:47Z,
1764,0.04812,Jalan Datuk Sulaiman,+,0.75,TR,23.41,23.41,40.0,4.79662,2020-08-03T00:54:47Z,Jalan Burhanuddin Helmi,bc14d9b3-3918-4240-9670-6f3c550e7396,F05-01761,F05-01761_2020-08-03T00:54:47Z,
1763,0.60385,Jalan Burhanuddin Helmi 1,+,0.73,TR,41.2,41.2,45.8,1.3383,2020-08-03T00:54:47Z,Jalan Burhanuddin Helmi,bc14d9b3-3918-4240-9670-6f3c550e7396,F05-01761,F05-01761_2020-08-03T00:54:47Z,
1762,0.57413,E11/Lebuhraya Damansara-Puchong,+,0.77,TR,27.77,27.77,39.5,2.94617,2020-08-03T00:54:47Z,Jalan Burhanuddin Helmi,bc14d9b3-3918-4240-9670-6f3c550e7396,F05-01761,F05-01761_2020-08-03T00:54:47Z,
1757,0.07306,Jalan Ara,-,0.7,TR,32.0,32.0,35.0,0.0,2020-08-03T00:54:47Z,Jalan Bukit Pantai,04571f42-03f5-4301-83c0-3d639924c277,F05+01756,F05+01756_2020-08-03T00:54:47Z,
1758,0.1629,Jalan Chenderai,-,0.7,TR,36.0,36.0,39.9,0.30075,2020-08-03T00:54:47Z,Jalan Bukit Pantai,04571f42-03f5-4301-83c0-3d639924c277,F05+01756,F05+01756_2020-08-03T00:54:47Z,
1759,0.96153,Lorong Bukit Pantai,-,0.7,TR,43.0,43.0,43.8,0.24353,2020-08-03T00:54:47Z,Jalan Bukit Pantai,04571f42-03f5-4301-83c0-3d639924c277,F05+01756,F05+01756_2020-08-03T00:54:47Z,
1760,0.62179,Jalan Pantai Baharu,-,0.7,TR,33.0,33.0,33.9,0.35398,2020-08-03T00:54:47Z,Jalan Bukit Pantai,04571f42-03f5-4301-83c0-3d639924c277,F05+01756,F05+01756_2020-08-03T00:54:47Z,
1760,0.05452,Jalan Pantai Baharu,+,0.7,TR,29.0,29.0,32.7,0.28542,2020-08-03T00:54:47Z,Jalan Bukit Pantai,18e6d3da-131e-46d7-bd83-4b8c65929763,F05-01756,F05-01756_2020-08-03T00:54:47Z,
1759,0.58641,Lorong Bukit Pantai,+,0.7,TR,29.0,29.0,29.9,0.40133,2020-08-03T00:54:47Z,Jalan Bukit Pantai,18e6d3da-131e-46d7-bd83-4b8c65929763,F05-01756,F05-01756_2020-08-03T00:54:47Z,
1758,0.96153,Jalan Chenderai,+,0.7,TR,46.0,46.0,46.4,0.11494,2020-08-03T00:54:47Z,Jalan Bukit Pantai,18e6d3da-131e-46d7-bd83-4b8c65929763,F05-01756,F05-01756_2020-08-03T00:54:47Z,
1757,0.23596,Jalan Ara,+,0.7,TR,31.0,31.0,34.5,0.19323,2020-08-03T00:54:47Z,Jalan Bukit Pantai,18e6d3da-131e-46d7-bd83-4b8c65929763,F05-01756,F05-01756_2020-08-03T00:54:47Z,
1762,0.04835,E11/Lebuhraya Damansara-Puchong,-,0.7,TR,34.0,34.0,50.7,3.60289,2020-08-03T00:54:47Z,Jalan Burhanuddin Helmi,3489a053-3e14-4cee-8486-696563e26803,F05+01761,F05+01761_2020-08-03T00:54:47Z,
1763,0.52795,Jalan Burhanuddin Helmi 1,-,0.7,TR,36.0,36.0,42.0,0.95238,2020-08-03T00:54:47Z,Jalan Burhanuddin Helmi,3489a053-3e14-4cee-8486-696563e26803,F05+01761,F05+01761_2020-08-03T00:54:47Z,
1764,0.65239,Jalan Datuk Sulaiman,-,0.7,TR,29.0,29.0,32.8,0.3252,2020-08-03T00:54:47Z,Jalan Burhanuddin Helmi,3489a053-3e14-4cee-8486-696563e26803,F05+01761,F05+01761_2020-08-03T00:54:47Z,
1770,0.03762,Jalan Metro Prima,+,0.74,TR,38.93,38.93,35.0,0.0,2020-08-03T00:54:47Z,Jalan Burung Hantu,92c3129c-cd13-4622-a0ee-6c62cd250b2d,F05-01765,F05-01765_2020-08-03T00:54:47Z,
1769,0.1176,Jalan Kuang Gunung,+,0.74,TR,46.76,46.76,46.7,0.0,2020-08-03T00:54:47Z,Jalan Burung Hantu,92c3129c-cd13-4622-a0ee-6c62cd250b2d,F05-01765,F05-01765_2020-08-03T00:54:47Z,
1768,0.06273,Jalan Kuang Bulan,+,0.74,TR,56.73,56.73,57.0,0.0639,2020-08-03T00:54:47Z,Jalan Burung Hantu,92c3129c-cd13-4622-a0ee-6c62cd250b2d,F05-01765,F05-01765_2020-08-03T00:54:47Z,
1767,0.60968,Jalan Burung Kasawari,+,0.74,TR,59.04,59.04,60.0,0.21371,2020-08-03T00:54:47Z,Jalan Burung Hantu,92c3129c-cd13-4622-a0ee-6c62cd250b2d,F05-01765,F05-01765_2020-08-03T00:54:47Z,
1766,0.49109,Jalan Taman Bukit Maluri/Jalan Lang Emas,+,0.75,TR,29.92,29.92,47.7,3.14159,2020-08-03T00:54:47Z,Jalan Burung Hantu,92c3129c-cd13-4622-a0ee-6c62cd250b2d,F05-01765,F05-01765_2020-08-03T00:54:47Z,
1766,0.064,Jalan Taman Bukit Maluri/Jalan Lang Emas,-,0.71,TR,42.45,42.45,46.0,1.02896,2020-08-03T00:54:47Z,Jalan Burung Hantu,02268bd4-9df7-4400-b007-ef5243da3495,F05+01765,F05+01765_2020-08-03T00:54:47Z,
1767,0.39012,Jalan Burung Kasawari,-,0.7,TR,57.0,57.0,58.5,0.34188,2020-08-03T00:54:47Z,Jalan Burung Hantu,02268bd4-9df7-4400-b007-ef5243da3495,F05+01765,F05+01765_2020-08-03T00:54:47Z,
1768,0.64345,Jalan Kuang Bulan,-,0.7,TR,57.0,57.0,59.6,0.58165,2020-08-03T00:54:47Z,Jalan Burung Hantu,02268bd4-9df7-4400-b007-ef5243da3495,F05+01765,F05+01765_2020-08-03T00:54:47Z,
1769,0.02351,Jalan Kuang Gunung,-,0.7,TR,43.0,43.0,57.0,3.27485,2020-08-03T00:54:47Z,Jalan Burung Hantu,02268bd4-9df7-4400-b007-ef5243da3495,F05+01765,F05+01765_2020-08-03T00:54:47Z,
1770,0.20857,Jalan Metro Prima,-,0.71,TR,28.77,28.77,40.8,2.9495,2020-08-03T00:54:47Z,Jalan Burung Hantu,02268bd4-9df7-4400-b007-ef5243da3495,F05+01765,F05+01765_2020-08-03T00:54:47Z,
1774,0.08544,Jalan Burung Kasawari,+,0.7,TR,29.0,29.0,23.0,0.0,2020-08-03T00:54:47Z,Jalan Burung Jentayu,23250519-bc4f-4635-83ea-747e3d97f929,F05-01771,F05-01771_2020-08-03T00:54:47Z,
1773,0.41711,Jalan Burung Enggang,+,0.71,TR,24.06,24.06,22.9,0.0,2020-08-03T00:54:47Z,Jalan Burung Jentayu,23250519-bc4f-4635-83ea-747e3d97f929,F05-01771,F05-01771_2020-08-03T00:54:47Z,
1772,0.41244,Jalan Taman Bukit Maluri,+,0.74,TR,30.54,30.54,37.8,1.50345,2020-08-03T00:54:47Z,Jalan Burung Jentayu,23250519-bc4f-4635-83ea-747e3d97f929,F05-01771,F05-01771_2020-08-03T00:54:47Z,
1772,0.03228,Jalan Taman Bukit Maluri,-,0.7,TR,32.0,32.0,34.0,0.0,2020-08-03T00:54:47Z,Jalan Burung Jentayu,88ccc5dd-0195-4bdf-9519-3681dff15ab7,F05+01771,F05+01771_2020-08-03T00:54:47Z,
1773,0.38316,Jalan Burung Enggang,-,0.7,TR,32.0,32.0,27.8,0.0,2020-08-03T00:54:47Z,Jalan Burung Jentayu,88ccc5dd-0195-4bdf-9519-3681dff15ab7,F05+01771,F05+01771_2020-08-03T00:54:47Z,
1774,0.50347,Jalan Burung Kasawari,-,0.7,TR,32.0,32.0,26.7,0.0,2020-08-03T00:54:47Z,Jalan Burung Jentayu,88ccc5dd-0195-4bdf-9519-3681dff15ab7,F05+01771,F05+01771_2020-08-03T00:54:47Z,
1778,0.0377,Jalan Burung Hantu,+,0.7,TR,25.0,25.0,28.0,0.0,2020-08-03T00:54:47Z,Jalan Burung Kasawari,94c39b41-426a-4f30-b110-b5cf9ea11481,F05-01775,F05-01775_2020-08-03T00:54:47Z,
1777,0.3418,Jalan Burung Jentayu,+,0.7,TR,47.0,47.0,48.4,0.38567,2020-08-03T00:54:47Z,Jalan Burung Kasawari,94c39b41-426a-4f30-b110-b5cf9ea11481,F05-01775,F05-01775_2020-08-03T00:54:47Z,
1776,1.26902,Jalan Taman Bukit Maluri,+,0.7,TR,25.0,25.0,29.3,0.59158,2020-08-03T00:54:47Z,Jalan Burung Kasawari,94c39b41-426a-4f30-b110-b5cf9ea11481,F05-01775,F05-01775_2020-08-03T00:54:47Z,
1781,0.04474,Jalan Bukit Pantai,+,0.7,TR,20.0,20.0,23.0,0.0,2020-08-03T00:54:47Z,Jalan Cenderai,582cf1a2-bb7c-481a-bbde-05a48e2a514a,F05-01779,F05-01779_2020-08-03T00:54:47Z,
1780,0.80317,Lorong Bukit Pantai/Jalan Ara Kiri/Jalan Tempinis,+,0.7,TR,29.0,29.0,32.9,0.36474,2020-08-03T00:54:47Z,Jalan Cenderai,582cf1a2-bb7c-481a-bbde-05a48e2a514a,F05-01779,F05-01779_2020-08-03T00:54:47Z,
1776,0.0357,Jalan Taman Bukit Maluri,-,0.7,TR,28.0,28.0,31.0,0.0,2020-08-03T00:54:47Z,Jalan Burung Kasawari,091dde98-1e97-4b61-b40a-0899cd1c5726,F05+01775,F05+01775_2020-08-03T00:54:47Z,
1777,1.2486,Jalan Burung Jentayu,-,0.7,TR,33.0,33.0,36.3,0.11019,2020-08-03T00:54:47Z,Jalan Burung Kasawari,091dde98-1e97-4b61-b40a-0899cd1c5726,F05+01775,F05+01775_2020-08-03T00:54:47Z,
1778,0.36806,Jalan Burung Hantu,-,0.7,TR,43.0,43.0,44.8,0.53571,2020-08-03T00:54:47Z,Jalan Burung Kasawari,091dde98-1e97-4b61-b40a-0899cd1c5726,F05+01775,F05+01775_2020-08-03T00:54:47Z,
1780,0.08908,Lorong Bukit Pantai/Jalan Ara Kiri/Jalan Tempinis,-,0.7,TR,31.0,31.0,34.4,0.15503,2020-08-03T00:54:47Z,Jalan Cenderai,ad84c72a-ad7a-4daa-9a4f-c35a52ac6991,F05+01779,F05+01779_2020-08-03T00:54:47Z,
1781,0.7675,Jalan Bukit Pantai,-,0.7,TR,25.0,25.0,27.5,0.0,2020-08-03T00:54:47Z,Jalan Cenderai,ad84c72a-ad7a-4daa-9a4f-c35a52ac6991,F05+01779,F05+01779_2020-08-03T00:54:47Z,
1783,0.03785,Jalan Tugu,-,0.7,TR,20.0,20.0,16.6,0.0,2020-08-03T00:54:47Z,Jalan Cenderasari,c2e73268-a94d-4e6e-a1cd-8b54847c0889,F05+01782,F05+01782_2020-08-03T00:54:47Z,
1784,0.41986,Jalan Lembah,-,0.7,TR,22.0,22.0,28.3,1.55477,2020-08-03T00:54:47Z,Jalan Cenderasari,c2e73268-a94d-4e6e-a1cd-8b54847c0889,F05+01782,F05+01782_2020-08-03T00:54:47Z,
1784,0.05012,Jalan Lembah,+,0.7,TR,19.0,19.0,16.1,0.0,2020-08-03T00:54:47Z,Jalan Cenderasari,502597f5-89f3-4125-9560-bdacd204b2ef,F05-01782,F05-01782_2020-08-03T00:54:47Z,
1783,0.40759,Jalan Tugu,+,0.7,TR,31.0,31.0,24.6,0.0,2020-08-03T00:54:47Z,Jalan Cenderasari,502597f5-89f3-4125-9560-bdacd204b2ef,F05-01782,F05-01782_2020-08-03T00:54:47Z,
1786,0.03323,Changkat Bukit Bintang,-,0.71,TR,16.85,16.85,18.1,0.0,2020-08-03T00:54:47Z,Jalan Changkat Raja Chulan,682d8e07-a73c-481e-b105-380c3e7be5db,F05+01785,F05+01785_2020-08-03T00:54:47Z,
1787,0.32478,Jalan Raja Chulan,-,0.7,TR,26.0,26.0,29.3,0.13651,2020-08-03T00:54:47Z,Jalan Changkat Raja Chulan,682d8e07-a73c-481e-b105-380c3e7be5db,F05+01785,F05+01785_2020-08-03T00:54:47Z,
1787,0.04615,Jalan Raja Chulan,+,0.7,TR,24.0,24.0,30.0,1.33333,2020-08-03T00:54:47Z,Jalan Changkat Raja Chulan,0f071865-5660-47d1-b958-62a0abd2a36b,F05-01785,F05-01785_2020-08-03T00:54:47Z,
1786,0.32934,Changkat Bukit Bintang,+,0.71,TR,27.92,27.92,31.9,0.41116,2020-08-03T00:54:47Z,Jalan Changkat Raja Chulan,0f071865-5660-47d1-b958-62a0abd2a36b,F05-01785,F05-01785_2020-08-03T00:54:47Z,
1792,0.16969,Jalan Kampung Pandan,+,0.7,TR,50.0,50.0,50.1,0.02661,2020-08-03T00:54:47Z,Jalan Changkat Thambi Dollah,c0e2eb2b-e83f-4885-9425-c4b1114d7f38,F05-01788,F05-01788_2020-08-03T00:54:47Z,
1791,0.05408,Jalan Brunei,+,0.7,TR,53.0,53.0,53.0,0.0,2020-08-03T00:54:47Z,Jalan Changkat Thambi Dollah,c0e2eb2b-e83f-4885-9425-c4b1114d7f38,F05-01788,F05-01788_2020-08-03T00:54:47Z,
1790,0.218,Jalan 1/77B,+,0.7,TR,32.0,32.0,36.4,0.51282,2020-08-03T00:54:47Z,Jalan Changkat Thambi Dollah,c0e2eb2b-e83f-4885-9425-c4b1114d7f38,F05-01788,F05-01788_2020-08-03T00:54:47Z,
1789,0.32933,Jalan Pudu,+,0.7,TR,23.0,23.0,30.3,1.89218,2020-08-03T00:54:47Z,Jalan Changkat Thambi Dollah,c0e2eb2b-e83f-4885-9425-c4b1114d7f38,F05-01788,F05-01788_2020-08-03T00:54:47Z,
1789,0.21787,Jalan Pudu,-,0.73,TR,19.75,19.75,39.0,6.33465,2020-08-03T00:54:47Z,Jalan Changkat Thambi Dollah,26e1b358-1eb7-418d-8993-78dba1007cbc,F05+01788,F05+01788_2020-08-03T00:54:47Z,
1790,0.20608,Jalan 1/77B,-,0.73,TR,24.74,24.74,27.9,0.07416,2020-08-03T00:54:47Z,Jalan Changkat Thambi Dollah,26e1b358-1eb7-418d-8993-78dba1007cbc,F05+01788,F05+01788_2020-08-03T00:54:47Z,
1791,0.11496,Jalan Brunei,-,0.7,TR,31.0,31.0,37.4,1.21212,2020-08-03T00:54:47Z,Jalan Changkat Thambi Dollah,26e1b358-1eb7-418d-8993-78dba1007cbc,F05+01788,F05+01788_2020-08-03T00:54:47Z,
1792,0.32587,Jalan Kampung Pandan,-,0.7,TR,47.0,47.0,49.6,0.69892,2020-08-03T00:54:47Z,Jalan Changkat Thambi Dollah,26e1b358-1eb7-418d-8993-78dba1007cbc,F05+01788,F05+01788_2020-08-03T00:54:47Z,
1804,0.00666,Jalan Tuanku Abdul Rahman,-,0.7,TR,18.0,18.0,26.0,2.5641,2020-08-03T00:54:47Z,Jalan Chow Kit,49be2098-8e5a-40a3-b7fb-6e457769b6e0,F05+01803,F05+01803_2020-08-03T00:54:47Z,
1805,0.22275,Jalan Raja Laut,-,0.7,TR,21.0,21.0,25.2,0.63492,2020-08-03T00:54:47Z,Jalan Chow Kit,49be2098-8e5a-40a3-b7fb-6e457769b6e0,F05+01803,F05+01803_2020-08-03T00:54:47Z,
8581,0.06956,Jalan Permaisuri,+,0.7,TR,41.0,41.0,44.0,0.90909,2020-08-03T00:54:47Z,Jalan Cochrane,b884bcfc-713d-4877-a0f7-43ba6a7b594f,F05-01806,F05-01806_2020-08-03T00:54:47Z,
1808,0.31478,Lorong Menteri,+,0.7,TR,46.0,46.0,47.4,0.39381,2020-08-03T00:54:47Z,Jalan Cochrane,b884bcfc-713d-4877-a0f7-43ba6a7b594f,F05-01806,F05-01806_2020-08-03T00:54:47Z,
1807,1.01262,Jalan Tun Razak,+,0.7,TR,33.0,33.0,36.2,1.17863,2020-08-03T00:54:47Z,Jalan Cochrane,b884bcfc-713d-4877-a0f7-43ba6a7b594f,F05-01806,F05-01806_2020-08-03T00:54:47Z,
1807,0.05956,Jalan Tun Razak,-,0.71,TR,25.73,25.73,33.1,1.75853,2020-08-03T00:54:47Z,Jalan Cochrane,dd6ef564-d7ca-4fdf-b5cb-903675c3f7a8,F05+01806,F05+01806_2020-08-03T00:54:47Z,
1808,0.9516,Lorong Menteri,-,0.75,TR,36.03,36.03,39.8,1.26269,2020-08-03T00:54:47Z,Jalan Cochrane,dd6ef564-d7ca-4fdf-b5cb-903675c3f7a8,F05+01806,F05+01806_2020-08-03T00:54:47Z,
8581,0.38434,Jalan Permaisuri,-,0.72,TR,42.6,42.6,45.9,0.9591,2020-08-03T00:54:47Z,Jalan Cochrane,dd6ef564-d7ca-4fdf-b5cb-903675c3f7a8,F05+01806,F05+01806_2020-08-03T00:54:47Z,
1812,0.01882,Jalan Kia Peng,+,0.7,TR,28.0,28.0,31.0,0.0,2020-08-03T00:54:47Z,Jalan Conlay,3c069908-d838-422c-95b5-043edbc344bb,F05-01809,F05-01809_2020-08-03T00:54:47Z,
1811,0.37104,Jalan Stonor,+,0.7,TR,28.0,28.0,32.1,0.4569,2020-08-03T00:54:47Z,Jalan Conlay,3c069908-d838-422c-95b5-043edbc344bb,F05-01809,F05-01809_2020-08-03T00:54:47Z,
1810,0.38029,Jalan Raja Chulan,+,0.7,TR,28.0,28.0,35.8,1.7877,2020-08-03T00:54:47Z,Jalan Conlay,3c069908-d838-422c-95b5-043edbc344bb,F05-01809,F05-01809_2020-08-03T00:54:47Z,
1810,0.07842,Jalan Raja Chulan,-,0.7,TR,32.0,32.0,34.3,0.0,2020-08-03T00:54:47Z,Jalan Conlay,fb2caf60-1c54-46d5-9407-c37879dd1b83,F05+01809,F05+01809_2020-08-03T00:54:47Z,
1811,0.32044,Jalan Stonor,-,0.7,TR,32.0,32.0,35.5,0.18779,2020-08-03T00:54:47Z,Jalan Conlay,fb2caf60-1c54-46d5-9407-c37879dd1b83,F05+01809,F05+01809_2020-08-03T00:54:47Z,
1812,0.38986,Jalan Kia Peng,-,0.7,TR,22.0,22.0,29.0,1.83908,2020-08-03T00:54:47Z,Jalan Conlay,fb2caf60-1c54-46d5-9407-c37879dd1b83,F05+01809,F05+01809_2020-08-03T00:54:47Z,
1814,0.07034,Jalan Wan Kadir,-,0.84,TR,35.14,35.14,56.4,4.47468,2020-08-03T00:54:47Z,Jalan Damansara,11829eea-60f4-4101-bfa2-821666e62690,F05+01813,F05+01813_2020-08-03T00:54:47Z,
1815,0.1444,Jalan Tun Mohd Fuad,-,0.75,TR,25.48,25.48,56.3,3.14159,2020-08-03T00:54:47Z,Jalan Damansara,11829eea-60f4-4101-bfa2-821666e62690,F05+01813,F05+01813_2020-08-03T00:54:47Z,
1816,0.55593,E11/Lebuhraya Damansara-Puchong,-,0.85,TR,41.77,41.77,"{'SS': [{'JF': 6.00197, 'LE': 0.21216, 'SP': 33.15, 'FF': 55.26, 'SU': 33.15}, {'JF': 0.0, 'LE': 0.34377, 'SP': 49.75, 'FF': 47.29, 'SU': 49.75}]}",50.0,2.19506,2020-08-03T00:54:47Z,Jalan Damansara,11829eea-60f4-4101-bfa2-821666e62690,F05+01813,F05+01813_2020-08-03T00:54:47Z
1816,0.19487,E11/Lebuhraya Damansara-Puchong,+,0.7,TR,35.0,35.0,44.1,1.84429,2020-08-03T00:54:47Z,Jalan Damansara,0629b557-f437-4532-8abe-778736f0f9b0,F05-01813,F05-01813_2020-08-03T00:54:47Z,
1815,0.46811,Jalan Tun Mohd Fuad,+,0.7,TR,31.0,31.0,49.7,2.9,2020-08-03T00:54:47Z,Jalan Damansara,0629b557-f437-4532-8abe-778736f0f9b0,F05-01813,F05-01813_2020-08-03T00:54:47Z,
1814,0.19442,Jalan Wan Kadir,+,0.7,TR,47.0,47.0,52.8,0.70707,2020-08-03T00:54:47Z,Jalan Damansara,0629b557-f437-4532-8abe-778736f0f9b0,F05-01813,F05-01813_2020-08-03T00:54:47Z,
1802,0.04193,Jalan Tun Razak,+,0.7,TR,51.0,51.0,55.0,0.96969,2020-08-03T00:54:47Z,Jalan Cheras,d680d0dc-108d-48c8-a05f-8cf7a0601d56,F05-01793,F05-01793_2020-08-03T00:54:47Z,
1801,0.92975,Jalan Peel,+,0.71,TR,36.19,36.19,43.9,1.42935,2020-08-03T00:54:47Z,Jalan Cheras,d680d0dc-108d-48c8-a05f-8cf7a0601d56,F05-01793,F05-01793_2020-08-03T00:54:47Z,
1800,0.54771,Jalan 1/91,+,0.79,TR,25.39,25.39,40.6,4.01589,2020-08-03T00:54:47Z,Jalan Cheras,d680d0dc-108d-48c8-a05f-8cf7a0601d56,F05-01793,F05-01793_2020-08-03T00:54:47Z,
1799,1.27641,Jalan Loke Yew,+,0.74,TR,34.56,34.56,47.3,2.74671,2020-08-03T00:54:47Z,Jalan Cheras,d680d0dc-108d-48c8-a05f-8cf7a0601d56,F05-01793,F05-01793_2020-08-03T00:54:47Z,
1798,0.1701,Jalan Yaacob Latif,+,0.7,TR,64.0,64.0,65.4,0.28542,2020-08-03T00:54:47Z,Jalan Cheras,d680d0dc-108d-48c8-a05f-8cf7a0601d56,F05-01793,F05-01793_2020-08-03T00:54:47Z,
1797,0.90817,Jalan Kuari,+,0.7,TR,66.0,66.0,67.6,0.31558,2020-08-03T00:54:47Z,Jalan Cheras,d680d0dc-108d-48c8-a05f-8cf7a0601d56,F05-01793,F05-01793_2020-08-03T00:54:47Z,
1796,0.836,28/Jalan Lingkaran Tengah II,+,0.7,TR,68.0,68.0,69.1,0.21225,2020-08-03T00:54:47Z,Jalan Cheras,d680d0dc-108d-48c8-a05f-8cf7a0601d56,F05-01793,F05-01793_2020-08-03T00:54:47Z,
1795,1.021,Jalan Mutiara Timur,+,0.7,TR,65.0,65.0,68.7,0.71809,2020-08-03T00:54:47Z,Jalan Cheras,d680d0dc-108d-48c8-a05f-8cf7a0601d56,F05-01793,F05-01793_2020-08-03T00:54:47Z,
1794,0.5922,E37/Lebuhraya Hubungan Timur-Barat,+,0.72,TR,59.37,59.37,69.0,1.86166,2020-08-03T00:54:47Z,Jalan Cheras,d680d0dc-108d-48c8-a05f-8cf7a0601d56,F05-01793,F05-01793_2020-08-03T00:54:47Z,
1819,0.0357,E23/Lebuhraya Skim Penyuraian Trafik KL-Barat,+,0.7,TR,17.0,17.0,14.8,0.0,2020-08-03T00:54:47Z,Jalan Damansara Endah,cbe39f64-4e2e-4fb2-876a-6a0ceae8775d,F05-01817,F05-01817_2020-08-03T00:54:47Z,
1818,0.38897,Jalan Jelutong,+,0.7,TR,19.0,19.0,21.6,0.0,2020-08-03T00:54:47Z,Jalan Damansara Endah,cbe39f64-4e2e-4fb2-876a-6a0ceae8775d,F05-01817,F05-01817_2020-08-03T00:54:47Z,
1818,0.04171,Jalan Jelutong,-,0.7,TR,19.0,19.0,22.0,0.0,2020-08-03T00:54:47Z,Jalan Damansara Endah,cf7ecdee-df8a-401f-a83f-cd37d2d24748,F05+01817,F05+01817_2020-08-03T00:54:47Z,
1819,0.38296,E23/Lebuhraya Skim Penyuraian Trafik KL-Barat,-,0.7,TR,20.0,20.0,23.8,0.44817,2020-08-03T00:54:47Z,Jalan Damansara Endah,cf7ecdee-df8a-401f-a83f-cd37d2d24748,F05+01817,F05+01817_2020-08-03T00:54:47Z,
1794,0.06858,E37/Lebuhraya Hubungan Timur-Barat,-,0.7,TR,40.0,40.0,66.0,2.9,2020-08-03T00:54:47Z,Jalan Cheras,c5f84a90-88ab-4993-ad79-9e3e6f70db62,F05+01793,F05+01793_2020-08-03T00:54:47Z,
1795,0.85089,Jalan Mutiara Timur,-,0.7,TR,34.0,34.0,72.4,2.9,2020-08-03T00:54:47Z,Jalan Cheras,c5f84a90-88ab-4993-ad79-9e3e6f70db62,F05+01793,F05+01793_2020-08-03T00:54:47Z,
1796,1.42274,28/Jalan Lingkaran Tengah II,-,0.7,TR,41.0,41.0,71.1,2.9,2020-08-03T00:54:47Z,Jalan Cheras,c5f84a90-88ab-4993-ad79-9e3e6f70db62,F05+01793,F05+01793_2020-08-03T00:54:47Z,
1797,0.10352,Jalan Kuari,-,0.7,TR,50.0,50.0,67.3,2.83308,2020-08-03T00:54:47Z,Jalan Cheras,c5f84a90-88ab-4993-ad79-9e3e6f70db62,F05+01793,F05+01793_2020-08-03T00:54:47Z,
1798,0.906,Jalan Yaacob Latif,-,0.72,TR,46.44,46.44,73.1,4.47215,2020-08-03T00:54:47Z,Jalan Cheras,c5f84a90-88ab-4993-ad79-9e3e6f70db62,F05+01793,F05+01793_2020-08-03T00:54:47Z,
1799,0.74319,Jalan Loke Yew,-,0.72,TR,45.09,45.09,48.0,0.80756,2020-08-03T00:54:47Z,Jalan Cheras,c5f84a90-88ab-4993-ad79-9e3e6f70db62,F05+01793,F05+01793_2020-08-03T00:54:47Z,
1800,0.84045,Jalan 1/91,-,0.75,TR,31.86,31.86,"{'SS': [{'JF': 2.10917, 'LE': 0.43112, 'SP': 41.49, 'FF': 49.28, 'SU': 41.49}, {'JF': 6.89787, 'LE': 0.40932, 'SP': 25.6, 'FF': 46.12, 'SU': 25.6}]}",47.7,4.64121,2020-08-03T00:54:47Z,Jalan Cheras,c5f84a90-88ab-4993-ad79-9e3e6f70db62,F05+01793,F05+01793_2020-08-03T00:54:47Z
